pop1	pop2	fst	gst	Gst	GGst	D	lat1	lon1	lat2	lon2	geog_dist	lat_dist	nat1	nat2	nat_dist
GR3	OGM3	0.9209	0.8997	0.9719	0.9852	0.4994	39.748025	21.207248	-27.510110	153.016902	15410876.06	12.237915	native	outgroup	1
GR3	OGM5	0.9407	0.9233	0.9828	0.9910	0.5818	39.748025	21.207248	53.334173	-6.245950	2565112.71	-13.586148	native	outgroup	1
GR3	OR_SS	0.3550	0.2502	0.3385	0.4709	0.0256	39.748025	21.207248	59.269244	18.101127	2182152.75	-19.521219	native	native	0
GR3	PA	0.3648	0.2558	0.3420	0.4761	0.0243	39.748025	21.207248	42.757399	-0.236718	1822903.57	-3.009374	native	native	0
GR3	PC	0.2225	0.1708	0.2357	0.3472	0.0123	39.748025	21.207248	38.517701	-121.764322	10555116.57	1.230324	native	non_native	1
GR3	PR	0.2867	0.2045	0.2820	0.4039	0.0174	39.748025	21.207248	48.852560	2.350411	1805393.21	-9.104535	native	native	0
GR3	PTM	0.3203	0.2476	0.3332	0.4655	0.0213	39.748025	21.207248	-31.449057	152.917848	15606604.96	8.298968	native	non_native	1
GR3	RO	0.2774	0.2026	0.2794	0.4008	0.0179	39.748025	21.207248	49.287420	-121.669560	9491338.81	-9.539395	native	non_native	1
GR3	RO_IS	0.1029	0.1055	0.1453	0.2269	0.0040	39.748025	21.207248	47.184917	27.556861	972215.77	-7.436892	native	native	0
GR3	SA	0.2611	0.1910	0.2649	0.3828	0.0166	39.748025	21.207248	-33.941583	18.873083	8162272.19	5.806442	native	non_native	1
GR3	SC	0.3686	0.2616	0.3523	0.4866	0.0277	39.748025	21.207248	53.072270	-8.992320	2722952.75	-13.324245	native	native	0
GR3	SI	0.3403	0.2401	0.3251	0.4558	0.0234	39.748025	21.207248	60.236950	21.959783	2279523.35	-20.488925	native	native	0
GR3	SW144	0.3267	0.2332	0.3173	0.4464	0.0222	39.748025	21.207248	46.380910	7.067580	1364186.23	-6.632885	native	native	0
GR3	SW242	0.3151	0.2235	0.3055	0.4324	0.0212	39.748025	21.207248	46.445300	6.931455	1376777.16	-6.697275	native	native	0
GR3	SW729	0.3178	0.2261	0.3096	0.4369	0.0218	39.748025	21.207248	46.404780	7.061980	1365799.38	-6.656755	native	native	0
GR3	SW748	0.3262	0.2331	0.3168	0.4460	0.0221	39.748025	21.207248	46.368790	7.122764	1359800.12	-6.620765	native	native	0
GR3	SW890	0.3057	0.2196	0.3009	0.4267	0.0206	39.748025	21.207248	46.258320	7.084545	1356758.56	-6.510295	native	native	0
GR3	TK	0.2895	0.2120	0.2887	0.4131	0.0183	39.748025	21.207248	35.660655	139.684929	9551585.82	4.087370	native	non_native	1
GR3	TNM	0.3681	0.2599	0.3506	0.4845	0.0275	39.748025	21.207248	55.245560	-7.617440	2738533.02	-15.497535	native	native	0
GR3	TO	0.2856	0.2068	0.2814	0.4045	0.0172	39.748025	21.207248	45.064965	7.589508	1264781.53	-5.316940	native	native	0
GR3	TUE	0.3214	0.2286	0.3118	0.4399	0.0220	39.748025	21.207248	48.539710	9.036808	1376115.78	-8.791685	native	native	0
GR3	TW	0.2658	0.1950	0.2701	0.3892	0.0175	39.748025	21.207248	-27.581100	151.987840	15326640.21	12.166925	native	non_native	1
GR3	UC	0.3005	0.2145	0.2955	0.4199	0.0204	39.748025	21.207248	-35.234303	149.085050	15451339.03	4.513722	native	non_native	1
GR3	UPH	0.3049	0.2248	0.3069	0.4341	0.0198	39.748025	21.207248	-32.369456	150.694117	15460406.89	7.378569	native	non_native	1
GR3	UR	0.3030	0.2150	0.2961	0.4207	0.0205	39.748025	21.207248	-37.190980	144.383590	15139606.81	2.557045	native	non_native	1
GR3	VA	0.2836	0.2106	0.2899	0.4135	0.0189	39.748025	21.207248	37.967365	-78.473958	8142897.00	1.780660	native	non_native	1
GR3	WIN	0.3468	0.2469	0.3349	0.4666	0.0252	39.748025	21.207248	51.043200	-1.308180	2149996.72	-11.295175	native	native	0
GR3	ZG	0.3279	0.2323	0.3155	0.4445	0.0221	39.748025	21.207248	41.689520	-0.932392	1877754.92	-1.941495	native	native	0
GR4	HAS	0.3267	0.2119	0.2922	0.4160	0.0211	38.324317	21.879305	36.378650	-121.567240	10923454.46	1.945667	native	non_native	1
GR4	HR	0.2541	0.1659	0.2273	0.3372	0.0109	38.324317	21.879305	46.344650	25.617017	942355.66	-8.020333	native	native	0
GR4	HU	0.2667	0.1733	0.2389	0.3513	0.0132	38.324317	21.879305	46.749300	17.237340	1010113.66	-8.424983	native	native	0
GR4	HV	0.3504	0.2276	0.3142	0.4414	0.0254	38.324317	21.879305	42.485660	-71.568700	7514978.01	-4.161343	native	non_native	1
GR4	IO	0.4125	0.2735	0.3702	0.5054	0.0330	38.324317	21.879305	53.008050	-9.314440	2891855.16	-14.683733	native	native	0
GR4	JE	0.3872	0.2545	0.3472	0.4796	0.0298	38.324317	21.879305	50.951920	11.622820	1618595.96	-12.627603	native	native	0
GR4	JR	0.3130	0.2013	0.2821	0.4024	0.0213	38.324317	21.879305	37.408000	-122.227500	10849960.95	0.916317	native	non_native	1
GR4	KM	0.3271	0.2114	0.2922	0.4157	0.0214	38.324317	21.879305	57.734930	26.533140	2184733.94	-19.410613	native	native	0
GR4	LK1	0.4077	0.2715	0.3679	0.5029	0.0323	38.324317	21.879305	53.192433	-1.762361	2451494.43	-14.868116	native	native	0
GR4	MN	0.3895	0.2555	0.3503	0.4825	0.0309	38.324317	21.879305	53.379820	-2.216060	2488223.23	-15.055503	native	native	0
GR4	MTA	0.3694	0.2417	0.3319	0.4620	0.0277	38.324317	21.879305	-34.070356	150.767857	15461271.60	4.253961	native	non_native	1
GR4	NRM	0.3634	0.2375	0.3265	0.4557	0.0267	38.324317	21.879305	35.524350	-121.073780	10985781.19	2.799967	native	non_native	1
GR4	OGC1	0.6567	0.5895	0.6962	0.8088	0.0749	38.324317	21.879305	41.611100	1.810600	1748682.50	-3.286783	native	outgroup	1
GR4	OGM1	0.9655	0.9515	0.9931	0.9965	0.7185	38.324317	21.879305	46.344650	25.617017	942355.66	-8.020333	native	outgroup	1
GR4	OGM2	0.9092	0.8761	0.9596	0.9784	0.4357	38.324317	21.879305	-34.487294	150.835912	15483638.08	3.837023	native	outgroup	1
GR4	OGM3	0.9159	0.8851	0.9684	0.9833	0.5049	38.324317	21.879305	-27.510110	153.016902	15356003.35	10.814207	native	outgroup	1
GR4	OGM5	0.9433	0.9199	0.9816	0.9904	0.5761	38.324317	21.879305	53.334173	-6.245950	2719346.13	-15.009856	native	outgroup	1
GR4	OR_SS	0.4002	0.2642	0.3594	0.4933	0.0319	38.324317	21.879305	59.269244	18.101127	2344734.97	-20.944927	native	native	0
GR4	PA	0.4040	0.2677	0.3602	0.4953	0.0302	38.324317	21.879305	42.757399	-0.236718	1930938.59	-4.433082	native	native	0
GR4	PC	0.2778	0.1794	0.2488	0.3630	0.0150	38.324317	21.879305	38.517701	-121.764322	10721995.24	-0.193384	native	non_native	1
GR4	PR	0.3356	0.2152	0.2983	0.4225	0.0223	38.324317	21.879305	48.852560	2.350411	1953970.09	-10.528243	native	native	0
GR4	PTM	0.3839	0.2572	0.3480	0.4814	0.0261	38.324317	21.879305	-31.449057	152.917848	15536839.72	6.875260	native	non_native	1
GR4	RO	0.3280	0.2128	0.2951	0.4188	0.0223	38.324317	21.879305	49.287420	-121.669560	9659556.44	-10.963103	native	non_native	1
GR4	RO_IS	0.1978	0.1305	0.1806	0.2752	0.0075	38.324317	21.879305	47.184917	27.556861	1087782.98	-8.860600	native	native	0
GR4	SA	0.3137	0.2023	0.2818	0.4027	0.0209	38.324317	21.879305	-33.941583	18.873083	8006713.08	4.382734	native	non_native	1
GR4	SC	0.4112	0.2735	0.3700	0.5053	0.0334	38.324317	21.879305	53.072270	-8.992320	2874505.77	-14.747953	native	native	0
GR4	SI	0.3891	0.2570	0.3496	0.4826	0.0297	38.324317	21.879305	60.236950	21.959783	2436981.97	-21.912633	native	native	0
GR4	SW144	0.3752	0.2464	0.3370	0.4681	0.0276	38.324317	21.879305	46.380910	7.067580	1509244.46	-8.056593	native	native	0
GR4	SW242	0.3650	0.2388	0.3282	0.4577	0.0271	38.324317	21.879305	46.445300	6.931455	1521902.28	-8.120983	native	native	0
GR4	SW729	0.3671	0.2396	0.3298	0.4594	0.0277	38.324317	21.879305	46.404780	7.061980	1510983.76	-8.080463	native	native	0
GR4	SW748	0.3765	0.2467	0.3369	0.4681	0.0277	38.324317	21.879305	46.368790	7.122764	1504913.07	-8.044473	native	native	0
GR4	SW890	0.3588	0.2341	0.3224	0.4509	0.0264	38.324317	21.879305	46.258320	7.084545	1501132.61	-7.934003	native	native	0
GR4	TK	0.3317	0.2169	0.2970	0.4223	0.0213	38.324317	21.879305	35.660655	139.684929	9619882.37	2.663662	native	non_native	1
GR4	TNM	0.4110	0.2733	0.3705	0.5056	0.0338	38.324317	21.879305	55.245560	-7.617440	2896356.54	-16.921243	native	native	0
GR4	TO	0.3302	0.2145	0.2933	0.4182	0.0206	38.324317	21.879305	45.064965	7.589508	1402419.62	-6.740648	native	native	0
GR4	TUE	0.3737	0.2443	0.3348	0.4654	0.0277	38.324317	21.879305	48.539710	9.036808	1535117.24	-10.215393	native	native	0
GR4	TW	0.3163	0.2053	0.2858	0.4075	0.0218	38.324317	21.879305	-27.581100	151.987840	15269676.86	10.743217	native	non_native	1
GR4	UC	0.3491	0.2270	0.3144	0.4412	0.0257	38.324317	21.879305	-35.234303	149.085050	15362665.63	3.090014	native	non_native	1
GR4	UPH	0.3558	0.2331	0.3197	0.4483	0.0245	38.324317	21.879305	-32.369456	150.694117	15384028.16	5.954861	native	non_native	1
GR4	UR	0.3528	0.2292	0.3170	0.4443	0.0259	38.324317	21.879305	-37.190980	144.383590	15039489.57	1.133337	native	non_native	1
GR4	VA	0.3326	0.2187	0.3025	0.4277	0.0235	38.324317	21.879305	37.967365	-78.473958	8282919.63	0.356952	native	non_native	1
GR4	WIN	0.3920	0.2587	0.3529	0.4859	0.0306	38.324317	21.879305	51.043200	-1.308180	2302012.94	-12.718883	native	native	0
GR4	ZG	0.3706	0.2426	0.3312	0.4618	0.0271	38.324317	21.879305	41.689520	-0.932392	1977172.35	-3.365203	native	native	0
HAS	HR	0.2072	0.1499	0.2102	0.3131	0.0107	36.378650	-121.567240	46.344650	25.617017	10273954.08	-9.966000	non_native	native	1
HAS	HU	0.1671	0.1215	0.1715	0.2613	0.0080	36.378650	-121.567240	46.749300	17.237340	9923775.36	-10.370650	non_native	native	1
HAS	HV	0.1010	0.0773	0.1093	0.1732	0.0036	36.378650	-121.567240	42.485660	-71.568700	4294831.59	-6.107010	non_native	non_native	0
HAS	IO	0.1964	0.1304	0.1809	0.2754	0.0094	36.378650	-121.567240	53.008050	-9.314440	8151744.42	-16.629400	non_native	native	1
HAS	JE	0.1620	0.1112	0.1553	0.2399	0.0072	36.378650	-121.567240	50.951920	11.622820	9306175.84	-14.573270	non_native	native	1
HAS	JR	0.0612	0.0585	0.0841	0.1347	0.0021	36.378650	-121.567240	37.408000	-122.227500	128501.06	-1.029350	non_native	non_native	0
HAS	KM	0.1588	0.1114	0.1577	0.2421	0.0077	36.378650	-121.567240	57.734930	26.533140	9157728.80	-21.356280	non_native	native	1
HAS	LK1	0.1820	0.1242	0.1725	0.2639	0.0086	36.378650	-121.567240	53.192433	-1.762361	8516975.16	-16.813783	non_native	native	1
HAS	MN	0.1608	0.1102	0.1549	0.2388	0.0073	36.378650	-121.567240	53.379820	-2.216060	8480713.52	-17.001170	non_native	native	1
HAS	MTA	0.1336	0.0965	0.1358	0.2119	0.0056	36.378650	-121.567240	-34.070356	150.767857	11970505.24	2.308294	non_native	non_native	0
HAS	NRM	0.1214	0.0902	0.1271	0.1993	0.0048	36.378650	-121.567240	35.524350	-121.073780	104724.92	0.854300	non_native	non_native	0
HAS	OGC1	0.5245	0.5032	0.6150	0.7439	0.0559	36.378650	-121.567240	41.611100	1.810600	9630266.65	-5.232450	non_native	outgroup	1
HAS	OGM1	0.9584	0.9463	0.9919	0.9958	0.7003	36.378650	-121.567240	46.344650	25.617017	10273954.08	-9.966000	non_native	outgroup	1
HAS	OGM2	0.8786	0.8508	0.9472	0.9715	0.3922	36.378650	-121.567240	-34.487294	150.835912	11989810.62	1.891356	non_native	outgroup	1
HAS	OGM3	0.9018	0.8744	0.9626	0.9800	0.4692	36.378650	-121.567240	-27.510110	153.016902	11390340.78	8.868540	non_native	outgroup	1
HAS	OGM5	0.9308	0.9100	0.9783	0.9887	0.5534	36.378650	-121.567240	53.334173	-6.245950	8285818.27	-16.955523	non_native	outgroup	1
HAS	OR_SS	0.1839	0.1240	0.1727	0.2640	0.0086	36.378650	-121.567240	59.269244	18.101127	8771931.74	-22.890594	non_native	native	1
HAS	PA	0.1988	0.1323	0.1823	0.2778	0.0090	36.378650	-121.567240	42.757399	-0.236718	9421819.99	-6.378749	non_native	native	1
HAS	PC	0.1463	0.1095	0.1555	0.2389	0.0067	36.378650	-121.567240	38.517701	-121.764322	238044.37	-2.139051	non_native	non_native	0
HAS	PR	0.0966	0.0768	0.1091	0.1727	0.0035	36.378650	-121.567240	48.852560	2.350411	9064138.97	-12.473910	non_native	native	1
HAS	PTM	0.1372	0.1170	0.1624	0.2501	0.0056	36.378650	-121.567240	-31.449057	152.917848	11643322.56	4.929593	non_native	non_native	0
HAS	RO	0.0682	0.0626	0.0888	0.1425	0.0021	36.378650	-121.567240	49.287420	-121.669560	1434057.74	-12.908770	non_native	non_native	0
HAS	RO_IS	0.1911	0.1380	0.1956	0.2932	0.0107	36.378650	-121.567240	47.184917	27.556861	10252298.33	-10.806267	non_native	native	1
HAS	SA	0.0814	0.0676	0.0965	0.1537	0.0028	36.378650	-121.567240	-33.941583	18.873083	16436050.61	2.437067	non_native	non_native	0
HAS	SC	0.1973	0.1327	0.1840	0.2795	0.0098	36.378650	-121.567240	53.072270	-8.992320	8164035.41	-16.693620	non_native	native	1
HAS	SI	0.1902	0.1283	0.1788	0.2722	0.0095	36.378650	-121.567240	60.236950	21.959783	8789663.08	-23.858300	non_native	native	1
HAS	SW144	0.1461	0.1046	0.1465	0.2273	0.0059	36.378650	-121.567240	46.380910	7.067580	9503696.38	-10.002260	non_native	native	1
HAS	SW242	0.1353	0.0963	0.1357	0.2116	0.0056	36.378650	-121.567240	46.445300	6.931455	9491538.86	-10.066650	non_native	native	1
HAS	SW729	0.1402	0.1001	0.1410	0.2192	0.0059	36.378650	-121.567240	46.404780	7.061980	9501365.40	-10.026130	non_native	native	1
HAS	SW748	0.1503	0.1069	0.1496	0.2318	0.0065	36.378650	-121.567240	46.368790	7.122764	9507418.32	-9.990140	non_native	native	1
HAS	SW890	0.1313	0.0955	0.1348	0.2102	0.0053	36.378650	-121.567240	46.258320	7.084545	9515098.10	-9.879670	non_native	native	1
HAS	TK	0.1120	0.0893	0.1253	0.1970	0.0040	36.378650	-121.567240	35.660655	139.684929	8440938.96	0.717995	non_native	non_native	0
HAS	TNM	0.1938	0.1297	0.1802	0.2743	0.0094	36.378650	-121.567240	55.245560	-7.617440	8080194.49	-18.866910	non_native	native	1
HAS	TO	0.1087	0.0855	0.1199	0.1892	0.0037	36.378650	-121.567240	45.064965	7.589508	9643057.71	-8.686315	non_native	native	1
HAS	TUE	0.1423	0.1015	0.1426	0.2216	0.0062	36.378650	-121.567240	48.539710	9.036808	9408169.05	-12.161060	non_native	native	1
HAS	TW	0.0802	0.0682	0.0974	0.1550	NA	36.378650	-121.567240	-27.581100	151.987840	11478686.93	8.797550	non_native	non_native	0
HAS	UC	0.1076	0.0807	0.1145	0.1806	0.0042	36.378650	-121.567240	-35.234303	149.085050	12169587.46	1.144347	non_native	non_native	0
HAS	UPH	0.1165	0.0936	0.1317	0.2060	0.0044	36.378650	-121.567240	-32.369456	150.694117	11875217.37	4.009194	non_native	non_native	0
HAS	UR	0.1126	0.0822	0.1167	0.1838	0.0045	36.378650	-121.567240	-37.190980	144.383590	12644258.29	-0.812330	non_native	non_native	0
HAS	VA	0.0763	0.0696	0.0986	0.1573	0.0025	36.378650	-121.567240	37.967365	-78.473958	3796791.35	-1.588715	non_native	non_native	0
HAS	WIN	0.1626	0.1132	0.1582	0.2438	0.0073	36.378650	-121.567240	51.043200	-1.308180	8706586.40	-14.664550	non_native	native	1
HAS	ZG	0.1618	0.1120	0.1567	0.2417	0.0072	36.378650	-121.567240	41.689520	-0.932392	9467588.45	-5.310870	non_native	native	1
HR	HU	0.1132	0.0972	0.1363	0.2128	0.0042	46.344650	25.617017	46.749300	17.237340	643956.57	-0.404650	native	native	0
HR	HV	0.2069	0.1446	0.2029	0.3036	0.0106	46.344650	25.617017	42.485660	-71.568700	7230676.99	3.858990	native	non_native	1
HR	IO	0.2747	0.1855	0.2551	0.3717	0.0155	46.344650	25.617017	53.008050	-9.314440	2598757.81	-6.663400	native	native	0
HR	JE	0.2241	0.1537	0.2130	0.3179	0.0108	46.344650	25.617017	50.951920	11.622820	1148925.26	-4.607270	native	native	0
HR	JR	0.1623	0.1214	0.1731	0.2626	0.0080	46.344650	25.617017	37.408000	-122.227500	10189678.05	8.936650	native	non_native	1
HR	KM	0.1305	0.1028	0.1445	0.2242	0.0053	46.344650	25.617017	57.734930	26.533140	1268892.49	-11.390280	native	native	0
HR	LK1	0.2623	0.1800	0.2479	0.3626	0.0146	46.344650	25.617017	53.192433	-1.762361	2098348.70	-6.847783	native	native	0
HR	MN	0.2418	0.1653	0.2304	0.3396	0.0131	46.344650	25.617017	53.379820	-2.216060	2131821.21	-7.035170	native	native	0
HR	MTA	0.2244	0.1566	0.2187	0.3245	0.0117	46.344650	25.617017	-34.070356	150.767857	15257937.74	12.274294	native	non_native	1
HR	NRM	0.2208	0.1561	0.2183	0.3239	0.0117	46.344650	25.617017	35.524350	-121.073780	10344989.99	10.820300	native	non_native	1
HR	OGC1	0.5782	0.5573	0.6555	0.7788	0.0511	46.344650	25.617017	41.611100	1.810600	1972785.67	4.733550	native	outgroup	1
HR	OGM1	0.9620	0.9511	0.9928	0.9963	0.7102	46.344650	25.617017	46.344650	25.617017	0.00	0.000000	native	outgroup	1
HR	OGM2	0.8859	0.8609	0.9521	0.9743	0.4038	46.344650	25.617017	-34.487294	150.835912	15288656.41	11.857356	native	outgroup	1
HR	OGM3	0.9105	0.8854	0.9666	0.9823	0.4807	46.344650	25.617017	-27.510110	153.016902	14998777.99	18.834540	native	outgroup	1
HR	OGM5	0.9344	0.9154	0.9800	0.9896	0.5609	46.344650	25.617017	53.334173	-6.245950	2396740.47	-6.989523	native	outgroup	1
HR	OR_SS	0.2479	0.1685	0.2330	0.3436	0.0129	46.344650	25.617017	59.269244	18.101127	1522652.63	-12.924594	native	native	0
HR	PA	0.2657	0.1786	0.2441	0.3587	0.0136	46.344650	25.617017	42.757399	-0.236718	2082869.35	3.587251	native	native	0
HR	PC	0.1823	0.1373	0.1934	0.2908	0.0094	46.344650	25.617017	38.517701	-121.764322	10060184.29	7.826949	native	non_native	1
HR	PR	0.1977	0.1408	0.1985	0.2975	0.0100	46.344650	25.617017	48.852560	2.350411	1764631.55	-2.507910	native	native	0
HR	PTM	0.2215	0.1751	0.2408	0.3539	0.0116	46.344650	25.617017	-31.449057	152.917848	15257567.24	14.895593	native	non_native	1
HR	RO	0.1901	0.1386	0.1954	0.2934	0.0095	46.344650	25.617017	49.287420	-121.669560	8947619.41	-2.942770	native	non_native	1
HR	RO_IS	0.0648	0.0735	0.1035	0.1648	0.0022	46.344650	25.617017	47.184917	27.556861	175158.96	-0.840267	native	native	0
HR	SA	0.1824	0.1317	0.1866	0.2813	0.0092	46.344650	25.617017	-33.941583	18.873083	8917365.78	12.403067	native	non_native	1
HR	SC	0.2713	0.1845	0.2539	0.3701	0.0153	46.344650	25.617017	53.072270	-8.992320	2577496.59	-6.727620	native	native	0
HR	SI	0.2296	0.1581	0.2186	0.3253	0.0114	46.344650	25.617017	60.236950	21.959783	1564591.28	-13.892300	native	native	0
HR	SW144	0.2192	0.1535	0.2133	0.3180	0.0106	46.344650	25.617017	46.380910	7.067580	1424207.08	-0.036260	native	native	0
HR	SW242	0.2075	0.1445	0.2020	0.3027	0.0101	46.344650	25.617017	46.445300	6.931455	1433800.45	-0.100650	native	native	0
HR	SW729	0.2097	0.1463	0.2047	0.3062	0.0101	46.344650	25.617017	46.404780	7.061980	1424333.29	-0.060130	native	native	0
HR	SW748	0.2189	0.1533	0.2129	0.3176	0.0108	46.344650	25.617017	46.368790	7.122764	1420144.16	-0.024140	native	native	0
HR	SW890	0.1963	0.1399	0.1959	0.2946	0.0095	46.344650	25.617017	46.258320	7.084545	1424533.81	0.086330	native	native	0
HR	TK	0.2254	0.1620	0.2254	0.3334	0.0124	46.344650	25.617017	35.660655	139.684929	8791055.08	10.683995	native	non_native	1
HR	TNM	0.2719	0.1844	0.2541	0.3703	0.0157	46.344650	25.617017	55.245560	-7.617440	2513483.08	-8.900910	native	native	0
HR	TO	0.2188	0.1559	0.2167	0.3224	0.0111	46.344650	25.617017	45.064965	7.589508	1407979.55	1.279685	native	native	0
HR	TUE	0.2057	0.1440	0.2007	0.3013	0.0094	46.344650	25.617017	48.539710	9.036808	1271498.40	-2.195060	native	native	0
HR	TW	0.1857	0.1345	0.1903	0.2863	0.0096	46.344650	25.617017	-27.581100	151.987840	14924894.46	18.763550	native	non_native	1
HR	UC	0.2050	0.1431	0.2015	0.3014	0.0106	46.344650	25.617017	-35.234303	149.085050	15199468.35	11.110347	native	non_native	1
HR	UPH	0.2119	0.1557	0.2172	0.3227	0.0108	46.344650	25.617017	-32.369456	150.694117	15145706.11	13.975194	native	non_native	1
HR	UR	0.2074	0.1437	0.2022	0.3025	0.0104	46.344650	25.617017	-37.190980	144.383590	14957280.08	9.153670	native	non_native	1
HR	VA	0.1950	0.1450	0.2039	0.3047	0.0101	46.344650	25.617017	37.967365	-78.473958	8002162.84	8.377285	native	non_native	1
HR	WIN	0.2444	0.1688	0.2340	0.3447	0.0131	46.344650	25.617017	51.043200	-1.308180	2037250.13	-4.698550	native	native	0
HR	ZG	0.2359	0.1627	0.2259	0.3342	0.0127	46.344650	25.617017	41.689520	-0.932392	2179555.41	4.655130	native	native	0
HU	HV	0.1748	0.1204	0.1699	0.2591	0.0086	46.749300	17.237340	42.485660	-71.568700	6671733.14	4.263640	native	non_native	1
HU	IO	0.2578	0.1712	0.2370	0.3485	0.0157	46.749300	17.237340	53.008050	-9.314440	2017314.56	-6.258750	native	native	0
HU	JE	0.1950	0.1321	0.1841	0.2794	0.0098	46.749300	17.237340	50.951920	11.622820	622702.91	-4.202620	native	native	0
HU	JR	0.1331	0.0993	0.1423	0.2198	0.0062	46.749300	17.237340	37.408000	-122.227500	9848039.56	9.341300	native	non_native	1
HU	KM	0.1397	0.1027	0.1451	0.2247	0.0063	46.749300	17.237340	57.734930	26.533140	1374558.78	-10.985630	native	native	0
HU	LK1	0.2478	0.1671	0.2316	0.3416	0.0146	46.749300	17.237340	53.192433	-1.762361	1533340.60	-6.443133	native	native	0
HU	MN	0.2266	0.1516	0.2125	0.3162	0.0134	46.749300	17.237340	53.379820	-2.216060	1568935.11	-6.630520	native	native	0
HU	MTA	0.1978	0.1358	0.1908	0.2876	0.0107	46.749300	17.237340	-34.070356	150.767857	15900347.93	12.678944	native	non_native	1
HU	NRM	0.1914	0.1330	0.1870	0.2824	0.0102	46.749300	17.237340	35.524350	-121.073780	9988084.37	11.224950	native	non_native	1
HU	OGC1	0.5183	0.4962	0.6065	0.7370	0.0531	46.749300	17.237340	41.611100	1.810600	1356195.99	5.138200	native	outgroup	1
HU	OGM1	0.9561	0.9443	0.9918	0.9958	0.7065	46.749300	17.237340	46.344650	25.617017	643956.57	0.404650	native	outgroup	1
HU	OGM2	0.8863	0.8591	0.9516	0.9740	0.4096	46.749300	17.237340	-34.487294	150.835912	15931428.29	12.262006	native	outgroup	1
HU	OGM3	0.9053	0.8793	0.9651	0.9814	0.4830	46.749300	17.237340	-27.510110	153.016902	15624274.43	19.239190	native	outgroup	1
HU	OGM5	0.9348	0.9157	0.9800	0.9896	0.5607	46.749300	17.237340	53.334173	-6.245950	1823859.65	-6.584873	native	outgroup	1
HU	OR_SS	0.2239	0.1504	0.2091	0.3125	0.0122	46.749300	17.237340	59.269244	18.101127	1394460.63	-12.519944	native	native	0
HU	PA	0.2447	0.1624	0.2232	0.3317	0.0131	46.749300	17.237340	42.757399	-0.236718	1449446.88	3.991901	native	native	0
HU	PC	0.1768	0.1301	0.1844	0.2783	0.0094	46.749300	17.237340	38.517701	-121.764322	9719676.13	8.231599	native	non_native	1
HU	PR	0.1485	0.1085	0.1539	0.2367	0.0068	46.749300	17.237340	48.852560	2.350411	1137489.91	-2.103260	native	native	0
HU	PTM	0.1979	0.1544	0.2136	0.3188	0.0100	46.749300	17.237340	-31.449057	152.917848	15893658.32	15.300243	native	non_native	1
HU	RO	0.1510	0.1104	0.1564	0.2402	0.0070	46.749300	17.237340	49.287420	-121.669560	8650207.32	-2.538120	native	non_native	1
HU	RO_IS	0.1118	0.0947	0.1340	0.2089	0.0045	46.749300	17.237340	47.184917	27.556861	786259.48	-0.435617	native	native	0
HU	SA	0.1398	0.1021	0.1455	0.2246	0.0066	46.749300	17.237340	-33.941583	18.873083	8938065.06	12.807717	native	non_native	1
HU	SC	0.2567	0.1714	0.2371	0.3487	0.0156	46.749300	17.237340	53.072270	-8.992320	1997227.55	-6.322970	native	native	0
HU	SI	0.2129	0.1443	0.2007	0.3015	0.0115	46.749300	17.237340	60.236950	21.959783	1532492.78	-13.487650	native	native	0
HU	SW144	0.1893	0.1318	0.1844	0.2794	0.0094	46.749300	17.237340	46.380910	7.067580	780253.98	0.368390	native	native	0
HU	SW242	0.1804	0.1242	0.1746	0.2658	0.0090	46.749300	17.237340	46.445300	6.931455	789850.63	0.304000	native	native	0
HU	SW729	0.1854	0.1276	0.1796	0.2724	0.0094	46.749300	17.237340	46.404780	7.061980	780376.89	0.344520	native	native	0
HU	SW748	0.1952	0.1353	0.1890	0.2856	0.0099	46.749300	17.237340	46.368790	7.122764	776195.75	0.380510	native	native	0
HU	SW890	0.1711	0.1204	0.1695	0.2587	0.0084	46.749300	17.237340	46.258320	7.084545	780663.02	0.490980	native	native	0
HU	TK	0.1739	0.1255	0.1756	0.2675	0.0084	46.749300	17.237340	35.660655	139.684929	9225327.04	11.088645	native	non_native	1
HU	TNM	0.2535	0.1694	0.2348	0.3457	0.0155	46.749300	17.237340	55.245560	-7.617440	1969229.35	-8.496260	native	native	0
HU	TO	0.1644	0.1186	0.1659	0.2543	0.0075	46.749300	17.237340	45.064965	7.589508	771103.60	1.684335	native	native	0
HU	TUE	0.1773	0.1233	0.1728	0.2636	0.0085	46.749300	17.237340	48.539710	9.036808	647134.32	-1.790410	native	native	0
HU	TW	0.1471	0.1073	0.1527	0.2348	0.0072	46.749300	17.237340	-27.581100	151.987840	15552854.55	19.168200	native	non_native	1
HU	UC	0.1732	0.1197	0.1695	0.2583	0.0089	46.749300	17.237340	-35.234303	149.085050	15843268.15	11.514997	native	non_native	1
HU	UPH	0.1764	0.1311	0.1840	0.2786	0.0089	46.749300	17.237340	-32.369456	150.694117	15786038.53	14.379844	native	non_native	1
HU	UR	0.1753	0.1204	0.1704	0.2595	0.0089	46.749300	17.237340	-37.190980	144.383590	15599407.54	9.558320	native	non_native	1
HU	VA	0.1559	0.1171	0.1657	0.2531	0.0076	46.749300	17.237340	37.967365	-78.473958	7443946.78	8.781935	native	non_native	1
HU	WIN	0.2266	0.1538	0.2145	0.3192	0.0131	46.749300	17.237340	51.043200	-1.308180	1436550.55	-4.293900	native	native	0
